airline,source airport,destination airport,codeshare,stops,equipment
Bj,Lys,Tun,-1,0,320
Bu,Fki,Gom,-1,0,320
Dv,Ala,Akx,-1,0,735
Bm,Bhx,Got,-1,0,Er4
Af,Mla,Tls,-1,0,320 319
4U,Vrn,Txl,-1,0,319
Dl,Atl,Bmi,Y,0,Cr9 Cr7
U2,Cdg,Rak,-1,0,320 319
W6,Clj,Mad,-1,0,320
Ah,Bko,Alg,-1,0,738
P0,Lvi,Lun,-1,0,J41 732
Af,Nte,Bia,Y,0,320
6E,Pat,Del,-1,0,320
Fr,Stn,Tgd,-1,0,738
Tk,Esb,Erz,Y,0,738
Rl,Ebl,Amm,-1,0,320
4O,Sjo,Mex,-1,0,320
Af,Bio,Cdg,-1,0,E70 E90
Ur,Urj,Tjm,-1,0,At7
Fz,Dwc,Ufa,-1,0,73H
Ai,Hyd,Mct,-1,0,319
Cz,Icn,Cgo,-1,0,73J 73H 738
Bk,She,Tao,-1,0,738
Ay,Hel,Muc,-1,0,319 320
Pr,Mnl,Pus,-1,0,320
Kc,Ala,Kuf,-1,0,E90
Wu,Ktw,Iev,-1,0,320
Dy,Rix,Cph,-1,0,73H
Ke,Icn,Las,-1,0,772
Ls,Fco,Ncl,-1,0,73C
5T,Yzf,Yyh,-1,0,Dh8
Cm,Pty,Clo,-1,0,E90 73G
Ab,Fco,Txl,-1,0,320 738 73G
Zh,Cgq,Inc,Y,0,737
Vy,Vlc,Bru,-1,0,320
Wn,Mdw,Abq,-1,0,73W
To,Lpa,Bhx,-1,0,75W
S7,Kej,Dme,-1,0,319
Cz,Ngb,Hrb,-1,0,320
At,Nim,Oua,-1,0,738
4U,Fra,Hdf,-1,0,Crj
Fl,Cak,Tpa,-1,0,717
Fr,Lis,Opo,-1,0,738
9W,Maa,Trz,Y,0,At7
Vy,Mad,Ibz,-1,0,320
Jl,Nrt,Ror,-1,0,767
Hu,Ckg,Wnz,-1,0,738
Ux,Bio,Mad,-1,0,E90
Tk,Zag,Ist,-1,0,739 319 320 738
U2,Nce,Brs,-1,0,319 320
Us,Czm,Mia,-1,0,738
Fr,Mmx,Agp,-1,0,738
Ux,Bcn,Pmi,-1,0,738 E90
Bu,Gom,Bky,-1,0,F50
Ep,Awz,Pgu,-1,0,100
Ad,Imp,Bel,-1,0,E95
W6,Bud,Fco,-1,0,320
La,Mad,Lim,Y,0,763 346 343
Ib,Lgw,Flr,-1,0,320
Zh,Ctu,Kmg,-1,0,319
Aa,Lax,Rno,Y,0,Crj
Us,Ric,Clt,-1,0,319 Crj
Et,Add,Lun,-1,0,788
Gl,Goh,Jfr,-1,0,Dh8
Et,Lun,Blz,-1,0,Dh8
3M,Atl,Mei,-1,0,Sf3
2Z,Gig,Rao,-1,0,At7
9W,Ccu,Gau,Y,0,At7 738
Am,Mex,Lax,-1,0,737
G3,Gru,Gyn,-1,0,738 73G
Fr,Crl,Trn,-1,0,738
Pc,Gzp,Saw,-1,0,738
Am,Mtt,Mex,Y,0,Emj Erj E75
Us,Yul,Dtw,-1,0,330
F2,Wil,Lau,-1,0,Dh8
Wn,Mdw,Pdx,-1,0,73W 73H
Oa,Axd,Ath,Y,0,320 Dh4 321
As,Anc,Bet,-1,0,73Q 734
Os,Vie,Lpa,Y,0,320
4U,Str,Fco,-1,0,319
Mh,Kch,Mkm,Y,0,Dht
Ay,Dus,Cph,Y,0,319 320 Dh4 738
Nh,Pvg,Nrt,-1,0,777 788 763
Fr,Stn,Brq,-1,0,738
Cu,Cmw,Yyz,-1,0,320
Qr,Ord,Doh,-1,0,77W
Pk,Dmm,Lhe,-1,0,310
7H,Cyf,Bet,Y,0,Cna
Lh,Fra,Osl,-1,0,319 32A 320
Hu,Can,Kwe,-1,0,738
Cz,She,Het,-1,0,319
Wn,Sat,Bwi,-1,0,73W 73H
Mu,Sha,Txn,Y,0,737
Az,Vlc,Fco,-1,0,32S
Dl,Iad,Atl,-1,0,320 M88 319
3L,Zrh,Eba,-1,0,Dh3
Ca,Hel,Arn,-1,0,717 73W At7
Fm,Fug,Sha,-1,0,737
Wn,Rno,Den,-1,0,73W 73H
Sc,Tna,Wus,-1,0,738
X3,Nue,Zqw,-1,0,73H
Mu,Tyn,Tao,-1,0,737
Ak,Kul,Cok,-1,0,320
As,Anc,Ome,-1,0,73Q 734
Am,Atl,Xna,Y,0,Cr7 Cr9
As,Iah,Sea,-1,0,73J
Zh,Pek,Kwe,Y,0,737 320
6E,Blr,Nag,-1,0,320
Ah,Ory,Alg,-1,0,736 330 738
Aa,Dca,Pns,Y,0,Crj
V7,Goa,Cta,-1,0,717
X3,Her,Muc,-1,0,73H
Sa,Kgl,Jnb,-1,0,73W
Ca,Hgh,Tao,-1,0,319 320
9C,Sjw,Kmg,-1,0,320
Ca,Pek,Ybp,-1,0,737
Sk,Hel,Fra,Y,0,321 32A 320
4U,Ham,Spu,-1,0,319
U2,Lgw,Jer,-1,0,319
Am,Stl,Atl,Y,0,717 M90 M88
Y7,Kja,Ikt,-1,0,At5
9W,Kul,Maa,Y,0,738
Ua,Dca,Sfo,-1,0,738 73G
5G,Kms,Acc,-1,0,At7
Zh,Ctu,Urc,Y,0,320
Va,Adl,Bne,Y,0,E90 73H 73W
Cm,Mty,Pty,-1,0,E90
Tz,Hkg,Sin,-1,0,772
Ua,Fco,Iad,-1,0,763
Vb,Sjd,Gdl,-1,0,733
Ua,Gva,Ewr,-1,0,763
Us,Nas,Mia,-1,0,Er4 Erd
Cx,Atl,Ord,Y,0,E75
Il,Luv,Amq,-1,0,At4
Ur,Kzn,Ufa,-1,0,At7
Dl,Lga,Atl,-1,0,M88 757 320 738 739 73W
G4,Sfb,Lex,-1,0,M80 320
Dy,Bud,Hel,-1,0,73H
Cz,Pek,Ngb,-1,0,320 321
Fm,Hgh,Can,-1,0,738
Mh,Sin,Iph,Y,0,At7
Vr,Rai,Sid,-1,0,At7 738 752
Fr,Lpl,Krk,-1,0,738
Af,Vce,Mrs,-1,0,320 319
Su,Aer,Tas,-1,0,319
Jl,Oka,Itm,-1,0,773
Aa,Day,Lga,Y,0,Erd
Fl,Isp,Bwi,Y,0,73W
Sk,Cph,Vno,-1,0,Cr9
Ek,Dxb,Dub,-1,0,77W
2K,Occ,Uio,-1,0,319
W6,Bud,Bcn,-1,0,320
Ua,Ewr,Lax,-1,0,739 738 319 752 753
Aa,Ilm,Phl,Y,0,Crj E75
Zb,Fao,Bhx,-1,0,321
Ah,Alg,Cdg,-1,0,330 736 738
G9,Nbo,Shj,-1,0,320
Ws,Yeg,Yxe,-1,0,Dh4
Ig,Blq,Cag,-1,0,M80
Pb,Ywk,Ykl,-1,0,Sfb
G9,Shj,Ktm,-1,0,320
Kl,Sea,Hnl,Y,0,753
H2,Scl,Lsc,-1,0,319 320
Ca,Yih,Pek,-1,0,738
Km,Mla,Fra,-1,0,319 320
Fr,Fez,Bgy,-1,0,738
Us,Cnf,Mia,-1,0,763
Fr,Tmp,Bud,-1,0,738
Rj,Zrh,Vie,-1,0,321 E90
Mu,Ynj,Tao,-1,0,320
Eq,Cue,Uio,-1,0,E90
Ib,Ace,Mad,Y,0,32S
Fl,Msy,Mke,Y,0,73W
Wn,Ecp,Hou,-1,0,73W 733 73C
Bk,Tsn,Dlc,-1,0,738
Ek,Mel,Akl,-1,0,388
A5,Nce,Cfr,-1,0,Cr7
U2,Tfs,Bsl,-1,0,320
Sg,Maa,Tcr,-1,0,Dh8
Ay,Bkk,Hel,-1,0,343
S7,Var,Dme,-1,0,320 763
Y4,Mdw,Mlm,-1,0,319
Ac,Yyc,Yqf,-1,0,Beh
Us,Cmh,Phl,Y,0,E70 Crj E75
To,Man,Mah,-1,0,73H
U2,Pmi,Sxf,-1,0,319 320
Jj,Cgb,Gru,-1,0,320
Nh,Ubj,Hnd,-1,0,767
Pr,Mnl,Dvo,-1,0,320
Ca,Wuh,Ctu,-1,0,320
Sg,Trv,Maa,-1,0,Dh8
Ho,Pvg,Cnx,-1,0,320
Af,Atl,Cha,Y,0,Crj M88
As,Lih,Sjc,-1,0,73H
5J,Pag,Mnl,-1,0,319 320
Mi,Sin,Cok,-1,0,320 738 319
Nk,Myr,Lga,-1,0,320
Ba,Auh,Lhr,-1,0,777
Kl,Ams,Pdx,Y,0,330
Bp,Mub,Jnb,-1,0,At5 At7
Ga,Upg,Sub,-1,0,Crk
Ua,Sju,Iad,-1,0,739 738
To,Cun,Lgw,-1,0,788
Ab,Txl,Cta,-1,0,321 320 738
Ua,Fll,Ewr,-1,0,739 320 738 73G 319
U6,Svx,Tlv,-1,0,320
Cz,Rep,Can,-1,0,320
Jl,Hnd,Ngs,-1,0,73H
Y4,Tij,Tgz,-1,0,319
As,Mci,Sea,-1,0,73J
Vj,Han,Bmv,-1,0,320
Hu,Pvg,Ord,Y,0,777
Ab,Dus,Ham,-1,0,320 319 Dh4 738
Sb,Nou,Wls,-1,0,320
Az,Cdg,Evn,-1,0,320
Ts,Man,Yyz,-1,0,330 310
Tk,Naj,Kvd,-1,0,319
As,Lax,Lto,Y,0,Dh4
Cz,Urc,Kca,-1,0,E90
9C,Hgh,Szx,-1,0,320
Ca,Cif,Pek,-1,0,738
Gf,Khi,Bah,-1,0,320 321 332
Fr,Ath,Pfo,-1,0,738
Ho,Pvg,Mfm,-1,0,320
Su,Sxf,Led,-1,0,319
Cx,Jnb,Hkg,-1,0,744
Dl,Ord,Yvr,Y,0,73W
Pk,Cjl,Pew,-1,0,Atr
Yk,Led,Oss,-1,0,737
Su,Pee,Led,-1,0,319 A81
Pk,Isb,Med,-1,0,310
W6,Clj,Dtm,-1,0,320
Ba,Lhr,Phl,-1,0,777 767
Dy,Krp,Cph,-1,0,At7
Ou,Zag,Ams,-1,0,319 320
Ah,Lys,Alg,-1,0,736 738
Cz,Szx,Kow,-1,0,320
Sz,Dyu,Krr,-1,0,737
Ux,Lim,Mad,-1,0,332
Aa,Cid,Ord,Y,0,Er4
Cz,Xiy,Tao,-1,0,320
Gs,Xiy,Nng,-1,0,320 E90
Ix,Ccj,Bah,-1,0,738
Mu,Urc,Hmi,-1,0,320
Cz,Inc,Urc,-1,0,738 73G
Aa,Cmh,Phl,Y,0,E70 Crj E75
W6,Dtm,Otp,-1,0,320
Ms,Cai,Asm,-1,0,320
Dy,Lpa,Osl,-1,0,73H
Wn,San,Msy,-1,0,73W
X3,Ayt,Fra,-1,0,73H
Fr,Stn,Mmx,-1,0,738
Tk,Add,Jub,Y,0,73W Dh8
Az,Atl,Clt,Y,0,M88
Un,Vko,Dwc,-1,0,777 763
Kl,Ams,Uio,-1,0,777
G4,Rfd,Pgd,-1,0,M80
St,Drs,Ayt,-1,0,321
Us,Clt,Ewr,-1,0,321 320 734 319
Tp,Lis,Mxp,-1,0,320 319 100
Af,Mob,Atl,Y,0,Cr7 717 Cr9 Crj
Oa,Ath,Smi,Y,0,Dh4
La,Scl,Bba,Y,0,320
Dl,Dtw,Lit,Y,0,Cr7
Mj,Dac,Cmb,-1,0,321 320
Tcx,Man,Ayt,-1,0,321
Ua,Rep,Icn,Y,0,321
Dl,Lga,Rdu,-1,0,Cr7
G8,Blr,Bom,-1,0,320
Ca,Hld,Pek,-1,0,738 737
G4,Far,Pie,-1,0,M80
Vt,Rfp,Bob,-1,0,Atr
Aa,Ind,Dfw,-1,0,M80 M83
Gv,Dlg,Akn,-1,0,Bec
Gs,She,Cif,-1,0,Erj
W6,Bva,Clj,-1,0,320
Ze,Gmp,Tsa,-1,0,738
Aa,Clt,Phf,-1,0,Cr7
De,Pmi,Ham,-1,0,757
Af,Sou,Lrh,Y,0,Dh4
Hu,Szx,Urc,-1,0,738
Ge,Tsa,Knh,-1,0,At7
La,Eze,Scl,-1,0,320 763 787 319
U2,Lin,Fco,-1,0,319
Ca,Can,Ckg,-1,0,738 737
Vx,Pdx,Sfo,-1,0,320
Ac,Yyz,Pls,-1,0,E90
Aa,Roc,Ord,Y,0,Erd Er4
Ts,Fll,Yul,Y,0,310
Kr,Fru,Urc,-1,0,320
Cz,Jiu,Can,-1,0,E90
Ua,Mty,Ord,Y,0,Cr7
Ha,Las,Hnl,-1,0,332
Af,Atl,Atw,Y,0,Cr9
Ei,Blk,Dub,Y,0,At4
Qf,Glt,Rok,Y,0,Dh4 Dh3
Ke,Icn,Can,-1,0,333
Us,Mia,Rdu,-1,0,738
Ws,Yvr,Yxt,-1,0,Dh4
Mu,Xnn,Cgo,-1,0,320
Ab,Fra,Rix,Y,0,735 Dh4 73C
Zh,Szx,Sha,-1,0,738
Ab,Dus,Muc,-1,0,320 738 319 321 Dh4
Zh,Can,Hgh,Y,0,737 320
Sn,Bcn,Bru,-1,0,320 319
Qv,Vte,Kmg,-1,0,320
Bv,Hav,Scu,-1,0,767
X3,Bsl,Zqw,-1,0,73H
Vy,Bcn,Iev,-1,0,320
Et,Dla,Lfw,Y,0,73W Dh8
G5,Shp,Sjw,-1,0,Cr9
Cz,Szx,Pek,-1,0,333 321
Wn,Atl,Okc,Y,0,717
Zi,Ory,Alg,-1,0,320 319
4U,Str,Fao,-1,0,319 320
Wn,Hou,Bwi,-1,0,73W
Am,Mex,Mzt,-1,0,Emj
Mu,Cgo,Hgh,-1,0,320
Mu,Shp,Pvg,Y,0,737
Gs,Kwe,Xiy,-1,0,E90 321
Tk,Esb,Gzt,Y,0,73W 738 73G
Zi,Fao,Cdg,-1,0,319
4G,Vko,Nym,-1,0,73G
Cz,Hgh,Hak,-1,0,320
Aa,Ord,Tvc,Y,0,Erd Er4
G4,Pie,Dsm,-1,0,M80
4U,Cgn,Ham,-1,0,319 Crj
Aa,Dtw,Clt,-1,0,319 321
W3,Ilr,Abv,-1,0,Cr9
Cz,Ngb,Szx,-1,0,321 320 319
Ua,Bjm,Nbo,Y,0,332
A3,Rho,Cdg,-1,0,320
3M,Mco,Fll,-1,0,Sf3
Qs,Prg,Lpa,-1,0,738
Ib,Ory,Svq,Y,0,320
Fr,Psr,Gro,-1,0,738
U2,Gva,Alc,-1,0,319 320
Pi,Yks,Mqj,-1,0,An4
8B,Ckg,Hkt,-1,0,763
Dl,Cvg,Iah,Y,0,Cr9
Tk,Saw,Tlv,-1,0,738
Ua,Ord,Puj,-1,0,739 738
Fr,Dub,Cia,-1,0,738
B6,Jfk,Puj,-1,0,321 320
Nh,Hij,Hnd,-1,0,787 772 767 320
