airline ID,name,iata,icao,country,active
5022,Taxis Aereos Del Pacifico,None,Tpf,Mexico,N
5023,Transportes Aereos Pegaso,None,Tpg,Mexico,N
5024,Tar Interpilot,None,Tpl,Mauritania,N
5025,Transpais Aereo,None,Tpm,Mexico,N
5026,Transportacion Aerea Del Norte,None,Tpn,Mexico,N
5027,Transpac Express,None,Tpp,Australia,N
5028,Taxis Aereos De Parral,None,Tpr,Mexico,N
5029,Tapsa Transportes Aereos Petroleros,None,Tps,Argentina,N
5030,Transportes Aereo Del Sureste,None,Tpt,Mexico,N
5031,Trans American Airlines (Trans Am),None,Tpu,Peru,N
5032,Thai Pacific Airlines Business,None,Tpv,Thailand,N
5033,Transportes Aereos De Xalapa,None,Tpx,Mexico,N
5034,Trans-Provincial Airlines,None,Tpy,Canada,N
5035,Transportes La Paz,None,Tpz,Mexico,N
5036,Taquan Air Services,None,Tqn,United States,N
5037,Transportacion Aerea De Queretaro,None,Tqr,Mexico,N
5038,Transasia Airways,Ge,Tna,Taiwan,Y
5039,Transavia Holland,Hv,Tra,Netherlands,Y
5040,Trans Air Charter,None,Trc,United States,N
5041,Tacv,Vr,Tcv,Portugal,Y
5042,Trans Island Air,None,Trd,Barbados,N
5043,Taxi Air Fret,None,Trf,France,N
5044,Tragsa (Medios Aereos),None,Trg,Spain,N
5045,Trans Euro Air,None,Trj,United Kingdom,N
5046,Transport Aerien De Mauritanie,None,Trm,Mauritania,N
5047,Tropic Airlines-Air Molokai,None,Tro,United States,N
5048,Turdus Airways,None,Trq,Netherland,N
5049,Tramson Limited,None,Trr,Sudan,N
5050,Trans Arabian Air Transport,None,Trt,Sudan,N
5051,Triangle Airline (Uganda),None,Tru,Uganda,N
5052,Transwestern Airlines Of Utah,None,Trw,United States,N
5053,Tristar Airlines,None,Try,United States,N
5054,Transmeridian Airlines,T9,Trz,United States,N
5055,Transair France,None,Tsa,France,N
5056,Taf-Linhas Aereas,None,Tsd,Brazil,N
5057,Transmile Air Services,Th,Tse,Malaysia,N
5058,Trans-Air-Congo,None,Tsg,Republic Of The Congo,N
5059,Transport'Air,None,Tsi,France,N
5060,Trast Aero,S5,Tsj,Kyrgyzstan,N
5061,Trast Aero,None,Tsk,Kyrgyzstan,N
5062,Thai Aviation Services,None,Tsl,Thailand,N
5063,Taftan Airlines,None,Sbt,Iran,N
5064,Transwest Air,9T,Abs,Canada,Y
5065,Trans Sayegh Airport Services,None,Tsm,Lebanon,N
5066,Trans-Air Services,None,Tsn,Nigeria,N
5067,Transaero Airlines,Un,Tso,Russia,Y
5068,Transportes Aereos Inter,None,Tsp,Guatemala,N
5069,Trans Service Airlift,None,Tsr,Democratic Republic Of Congo,N
5070,Tri-State Aero,None,Tss,United States,N
5071,Trast,None,Tst,Kazakhstan,N
5072,Tropair Airservices,None,Tsv,United Kingdom,N
5073,Transwings,None,Tsw,Switzerland,N
5074,Thai Star Airlines,T9,Tsx,Thailand,N
5075,Tristar Air,None,Tsy,Egypt,N
5076,Tta - Sociedade De Transporte E Trabalho Aereo,None,Tta,Mozambique,N
5077,Transteco,None,Ttc,Angola,N
5078,Tarhan Tower Airlines,None,Tth,Turkey,N
5079,Total Linhas Aereas,None,Ttl,Brazil,N
5080,Triple O Aviation,None,Ttp,Nigeria,N
5081,Transportaciones Y Servicios Aereos,None,Ttr,Mexico,N
5082,Transporte Aereo Tecnico Ejecutivo,None,Tts,Mexico,N
5083,Turkmenistan Airlines,T5,Tua,Turkmenistan,Y
5084,Turismo Aereo De Chile,None,Tuc,Chile,N
5085,Tuninter,Ug,Tui,Tunisia,Y
5086,Tulpar Air,None,Tul,Russia,N
5087,Tyumenspecavia,None,Tum,Russia,N
5088,Taxi Aereo Turistico,None,Tuo,Mexico,N
5089,Tulpar Air Service,None,Tux,Kazakhstan,N
5090,Tuna Aero,None,Tuz,Sweden,N
5091,Trans America Airlines,None,Tva,United States,N
5092,Trabajos Aereos Vascongados,None,Tvh,Spain,N
5093,Tiramavia,None,Tvi,Moldova,N
5094,Travel Service,None,Tvl,Hungary,N
5095,Transavio,None,Tvo,Italy,N
5096,Tavrey Airlines,T6,Tvr,Ukraine,N
5097,Travel Service,Qs,Tvs,Czech Republic,Y
5098,Trans World Airlines,Tw,Twa,United States,N
5099,Transwede Airways,None,Twe,Sweden,N
5100,Twinjet Aircraft Sales,None,Twj,United Kingdom,N
5101,Tradewinds Aviation,None,Twl,Canada,N
5102,Transairways,None,Twm,Mozambique,N
5103,Twente Airlines,None,Two,Netherlands,N
5104,Trans Air Welwitchia,None,Tww,Angola,N
5105,Texair Charter,None,Txa,United States,N
5106,Transaviaexport,Al,Txc,Belarus,N
5107,Transilvania Express,None,Txe,Romania,N
5108,Taxi Aereo Cozatl,None,Txl,Mexico,N
5109,Taxi Aereo De Mexico,None,Txm,Mexico,N
5110,Texas National Airlines,None,Txn,United States,N
5111,Taxis Aereos De Sinaloa,None,Txo,Mexico,N
5112,Taxirey,None,Txr,Mexico,N
5113,Texas Airlines,None,Txs,United States,N
5114,Texas Air Charters,None,Txt,United States,N
5115,Tex Star Air Freight,None,Txz,United States,N
5116,Tayflite,None,Tyf,United Kingdom,N
5117,Trygg-Flyg,None,Tyg,Sweden,N
5118,Tyrol Air Ambulance,None,Tyw,Austria,N
5119,Transporte Aereo Ernesto Saenz,None,Tze,Mexico,N
5120,Tajikstan,None,Tzk,Tajikistan,N
5121,Thyssen Krupp Ag,None,Bli,Germany,N
5122,Tuifly Nordic,6B,Blx,Sweden,Y
5123,Transportes Aereos Bolivianos,None,Bol,Bolivia,N
5124,Tiphook Plc,None,Box,United Kingdom,N
5125,Top Flight Air Service,None,Che,United States,N
5126,Trans America,None,Clr,United States,N
5127,Triple Alpha,None,Clu,Germany,N
5128,Tashkent Aircraft Production Corporation,None,Ctp,Uzbekistan,N
5129,Texas Airways,None,Cwt,United States,N
5130,Transportes Aereos Don Carlos,None,Dcl,Chile,N
5131,Telnic Limited,None,Dot,United Kingdom,N
5132,Triton Airlines,None,Drc,Canada,N
5133,Taag Angola Airlines,Dt,Dta,Angola,Y
5134,Tassili Airlines,Sf,Dth,Algeria,N
5135,Transporte Ejecutivo Aereo,None,Ear,Mexico,N
5136,Transportes Aereos Nacionales De Selva Tans,None,Elv,Peru,N
5137,Tag Farnborough Airport,None,Fbo,United Kingdom,N
5138,Transaviaservice,None,Fnv,Georgia,N
5139,Tag Aviation,None,Fpg,Switzerland,N
5140,The 955 Preservation Group,None,Gfn,United Kingdom,N
5141,Trans-Air-Link,None,Gjb,United States,N
5142,Tradewind Aviation,None,Gpd,United States,N
5143,Trail Lake Flying Service,None,Hba,United States,N
5144,Taf Helicopters,None,Het,Spain,N
5145,Tango Bravo,None,Hto,France,N
5146,Turkish Air Force,None,Hvk,Turkey,Y
5147,Thryluthjonustan,None,Ihs,Iceland,N
5148,Ta-Air Airline,None,Irf,Iran,N
5149,Tara Air Line,None,Irr,Iran,N
5150,Trading Air Cargo,None,Jch,Mauritania,N
5151,Trans-Kiev,None,Kca,Ukraine,N
5152,Tal Air Charters,None,Jel,Canada,N
5153,Transcontinental Airlines,None,Kra,Kazakhstan,N
5154,Transaviabaltika,None,Ktb,Lithuania,N
5155,Transair-Gyraintiee,None,Kts,Russia,N
5156,Tam Mercosur,Pz,Lap,Paraguay,Y
5157,The Lancair Company,None,Lcc,United States,N
5158,The Army Aviation Heritage Foundation,None,Leg,United States,N
5159,Top Sky International,None,Lkw,Indonesia,N
5160,Trans States Airlines,Ax,Lof,United States,Y
5161,Trans Atlantis,None,Lta,Canada,N
5162,Transportacion Aerea Del Mar De Cortes,None,Mct,Mexico,N
5163,Transporte Aero Mgm,None,Mgm,Mexico,N
5164,Tigerfly,None,Moh,United Kingdom,N
5165,Transportes Aereos Amparo,None,Mpo,Mexico,N
5166,Trans Air,None,Mui,United States,N
5167,Transportes Aereos Mexiquenses,None,Mxq,Mexico,N
5168,Travelsky Technology,1E,None,China,N
5169,Thalys,2H,None,Belgium,N
5171,Tnt International Aviation,None,Ntr,United Kingdom,N
5172,Open Skies Consultative Commission,1L,Osy,United States,N
5173,Trans-Pacific Orient Airways,None,Pcw,Philippines,N
5174,Tauranga Aer Club,None,Pgs,New Zealand,N
5175,Tsskb-Progress,None,Pss,Russia,N
5176,Trans World Express,None,Rbd,United States,N
5177,Trans Reco,None,Rec,Mauritania,N
5178,Tas Aviation,None,Rms,United States,N
5179,Tarom,Ro,Rot,Romania,Y
5180,Transportes Aereos I.R. Crusoe,None,Rou,Chile,N
5181,Transportes Aereos Sierra,None,Rrt,Mexico,N
5182,Tbilisi Aviation University,None,Rry,Georgia,N
5183,Trans Am Compania,None,Rtm,Ecuador,N
5184,Trans Sahara Air,None,Sbj,Nigeria,N
5185,Transportes Aereos Sierra Madre,None,Sei,Mexico,N
5186,Trans Asian Airlines,None,Srt,Kazakhstan,N
5187,Turan Air,3T,Urn,Azerbaijan,Y
5188,Trip Linhas A,8R,Tib,Brazil,Y
5189,Tusheti,None,Usb,Georgia,N
5190,Tapc Aviatrans Aircompany,None,Utm,Uzbekistan,N
5191,Trans-Ulgii,None,Utn,Mongolia,N
5192,Transarabian Transportation Services,None,Utt,Uganda,N
5193,Transaven,None,Ven,Venezuela,N
5194,Tag Aviation Uk,None,Vip,United Kingdom,N
5195,Tbilaviamsheni,None,Vnz,Georgia,N
5196,Taxi De Veracruz,None,Vrc,Mexico,N
5197,Travel Express Aviation Services,None,Xar,Indonesia,N
5198,Taxi Aero Del Norte,None,Xnr,Mexico,N
5199,Transports Et Travaux A,Of,None,None,N
5202,Usaf Air Mobility Operations Control Center,None,Dod,United States,N
5203,U.S. Department Of The Interior,None,Doi,United States,N
5204,United Kingdom Civil Aviation Authority,None,Exm,United Kingdom,N
5205,Union Des Transports Africains De Guinee,None,Gih,Guinea,N
5206,Us Army Parachute Team,None,Gka,United States,N
5207,Usa3000 Airlines,U5,Gwy,United States,Y
5208,United Arabian Airlines,None,Uab,Sudan,N
5209,United Airlines,Ua,Ual,United States,Y
5210,United Air Charters,None,Uac,Zimbabwe,Y
5211,United Carriers Systems,None,Ucs,United States,N
5212,United Eagle Airlines,None,Uea,China,N
5213,United Feeder Service,U2,None,United States,N
5214,United Kingdom Civil Aviation Authority,None,Cfu,United Kingdom,N
5215,United Kingdom Royal Vip Flights,None,Krf,United Kingdom,N
5216,United Kingdom Royal Vip Flight,None,Krh,United Kingdom,N
5217,United Kingdom Civil Aviation Authority,None,Sds,United Kingdom,N
5218,United Kingdom Royal Vip Flights,None,Tqf,United Kingdom,N
5219,United States Coast Guard Auxiliary,None,Cgx,United States,N
5220,United States Department Of Agriculture,None,Agr,United States,N
5221,University Air Squadron,None,Uad,United Kingdom,N
5222,University Air Squadron,None,Uaj,United Kingdom,N
5223,University Air Squadron,None,Uaa,United Kingdom,N
5224,University Air Squadron,None,Uah,United Kingdom,N
5225,Universal Avia,None,Hbu,Ukraine,N
5226,Uk Hems,None,Hle,United Kingdom,N
5227,Usa Jet Airlines,U7,Jus,United States,N
5228,Unijet,None,Lea,France,N
5229,Us Marshals Service,None,Msh,United States,N
5230,University Of North Dakota,None,Ndu,United States,N
5231,Universal Airlines,None,Pna,United States,N
5232,Uganda Royal Airways,None,Rau,Uganda,N
5233,United Aviation Services,None,Sau,Spain,N
5234,Ural Airlines,U6,Svr,Russia,Y
5235,Ukraine Transavia,None,Trb,Ukraine,N
5236,United Arab Emirates Air Force,None,Uaf,United Arab Emirates,N
5237,Union Africaine Des Transports,None,Uai,Ivory Coast,N
5238,Uganda Air Cargo,None,Ucc,Uganda,N
5239,Us Airports Air Charter,None,Uch,United States,N
5240,Ucoaviacion,None,Uco,Spain,N
5241,Ues-Avia Aircompany,None,Ues,Ukraine,N
5242,Ufs,None,Ufs,United States,N
5243,Uganda Airlines,None,Uga,Uganda,N
5244,Urgemer Canarias,None,Ugc,Spain,N
5245,Ukrainian Helicopters,None,Uhl,Ukraine,N
5246,Ulyanovsk Higher Civil Aviation School,None,Uhs,Russia,N
5247,Universal Jet Rental De Mexico,None,Ujr,Mexico,N
5248,Universal Jet Aviation,None,Ujt,United States,N
5249,Uk International Airlines,None,Uki,United Kingdom,N
5250,Ukraine Air Alliance,None,Ukl,Ukraine,N
5251,Um Airlines,Uf,Ukm,Ukraine,Y
5252,Ukraine Air Enterprise,None,Ukn,Ukraine,N
5253,United Kingdom Home Office,None,Ukp,United Kingdom,N
5254,Ukrainian Cargo Airways,6Z,Uks,Ukraine,N
5255,Ultrair,None,Ult,United States,N
5256,Unitemp-M,None,Ums,Russia,N
5257,Uni-Fly,None,Unc,Denmark,N
5258,Union Flights,None,Unf,United States,N
5259,Universal Jet,None,Unj,Spain,N
5260,Unsped Paket Servisi,None,Uns,Turkey,N
5261,Unifly Servizi Aerei,None,Unu,Italy,N
5262,Ukrainian Pilot School,None,Upl,Ukraine,N
5263,United Parcel Service,5X,Ups,United States,N
5264,Uraiavia,None,Urv,Russia,N
5265,Us Airways,Us,Usa,United States,Y
5266,Us Check Airlines,None,Usc,United States,N
5267,Usafrica Airways,None,Usf,United States,N
5268,Us Helicopter,None,Ush,United States,Y
5269,Us Jet,None,Usj,United States,N
5270,Us Express,None,Usx,United States,N
5271,Utair Aviation,Ut,Uta,Russia,Y
5272,Utage,None,Utg,Equatorial Guinea,N
5273,Utair South Africa,None,Utr,South Africa,N
5274,Ukrainian State Air Traffic Service Enterprise,None,Uts,Ukraine,N
5275,Urartu-Air,None,Utu,Armenia,N
5276,Universal Airways,None,Uva,United States,N
5277,Universal Airlines,None,Uvg,Guyana,N
5278,Uvavemex,None,Uvm,Mexico,N
5279,United States Air Force,None,Aio,United States,Y
5280,United Aviation,None,Uvn,Kuwait,N
5281,Uzbekistan Airways,Hy,Uzb,Uzbekistan,Y
5282,Ukraine International Airlines,Ps,Aui,Ukraine,Y
5283,Universal Airlines,None,Wec,United States,N
5284,Us Helicopter Corporation,Uh,None,United States,Y
5288,V Australia Airlines,Va,Vau,Australia,N
5289,V Bird Airlines Netherlands,None,Vba,Netherlands,N
5290,V-Avia Airline,None,Wiw,Ukraine,N
5291,V-Berd-Avia,None,Vbd,Armenia,N
5292,Vacationair,None,Vac,Canada,N
5293,Valair Ag (Helicoptere),None,Rdw,Switzerland,N
5294,Valan International Cargo Charter,None,Vla,South Africa,N
5295,Valan Limited,None,Vln,Moldova,N
5296,Valfell-Verkflug,None,Ehr,Iceland,N
5297,Valuair,Vf,Vlu,Singapore,Y
5298,Van Air Europe,None,Vaa,Czech Republic,N
5299,Vanguardia En Aviacion En Colima,None,Vgc,Mexico,N
5300,Vanguard Airlines,None,Vgd,United States,N
5301,Vasco Air,None,Vfc,Vietnam,Y
5302,Vega,None,Vag,Kazakhstan,N
5303,Vega Air Company,None,Wga,Ukraine,N
5304,Veles,None,Wel,Veles,N
5305,Verataxis,None,Vtx,Mexico,N
5306,Veritair Ltd,None,Btp,United Kingdom,N
5307,Voyageur Airways,Vc,Val,Canada,N
5308,Vernicos Aviation,None,Grv,Greece,N
5309,Vietnam Airlines,Vn,Hvn,Vietnam,Y
5310,Vozdushnaya Academy,None,Kwa,Kazakhstan,N
5311,Vim Airlines,Nn,Mov,Russia,Y
5312,Vim-Aviaservice,None,Mvy,Russia,N
5313,Via Rail Canada,2R,None,Canada,N
5314,Victoria Aviation,None,Env,United Kingdom,N
5315,Viscount Air Service,None,Vct,United States,N
5317,Vision Airlines,None,Ssi,Nigeria,N
5318,Vip Air Charter,None,Fxf,United States,N
5319,Vip Avia,None,Pav,Kazakhstan,N
5320,Vip Avia,None,Prx,Latvia,N
5321,Visionair,None,Vat,Ireland,N
5322,Viasa,Va,None,Venezuela,N
5323,Vica - Viacao Charter Aereos,None,Vca,Brazil,N
5324,Volare Air Charter Company,None,Vcm,United States,N
5325,Volaris,Y4,Voi,Mexico,Y
5326,Volga-Dnepr Airlines,Vi,Vda,Russia,Y
5327,Vega Airlines,None,Vea,Bulgaria,N
5328,Venescar Internacional,None,Vec,Venezuela,N
5329,Victor Echo,None,Vee,Spain,N
5330,Virgin Express Ireland,None,Vei,Ireland,N
5331,Virgin America,Vx,Vrd,United States,Y
5332,Vieques Air Link,None,Ves,United States,N
5333,Virgin Express,Tv,Vex,Belgium,Y
5334,Vz Flights,None,Vft,Mexico,N
5335,Virgin Nigeria Airways,Vk,Vgn,Nigeria,Y
5336,Vologda State Air Enterprise,None,Vgv,Russia,N
5337,Vh-Air Industrie,None,Vha,Angola,N
5338,Vhm Schul-Und-Charterflug,None,Vhm,Germany,N
5339,Vibroair Flugservice,None,Vib,Germany,N
5340,Vip Servicios Aereos Ejecutivos,None,Vic,Mexico,N
5341,Vip Empresarial,None,Vie,Mexico,N
5342,Vif Luftahrt,None,Vif,Austria,N
5343,Vega Aviation,None,Vig,Sudan,N
5344,Vichi,None,Vih,Moldova,N
5345,Viking Airlines,None,Vik,Sweden,N
5346,Vinair - Helicoptereos,None,Vin,Portugal,N
5347,Virgin Atlantic Airways,Vs,Vir,United Kingdom,Y
5348,Viajes Ejecutivos Mexicanos,None,Vjm,Mexico,N
5349,Vistajet,None,Vjt,Canada,N
5350,Viva Macau,Zg,Vvm,Macao,Y
5351,Volare Airlines,Ve,Vle,Italy,Y
5352,Vueling Airlines,Vy,Vlg,Spain,Y
5353,Vladivostok Air,Xf,Vlk,Russia,Y
5354,Varig Log,Lc,Vlo,Brazil,Y
5355,Vertical-T Air Company,None,Vlt,Russia,N
5356,Vero Monmouth Airlines,None,Vma,United States,N
5357,Vipport Joint Stock Company,None,Vnk,Russia,N
5358,Viaggio Air,Vm,Voa,Bulgaria,N
5359,Voyager Airlines,None,Vog,Bangladesh,N
5360,Virgin Australia,Va,Voz,Australia,Y
5361,Virgin Blue,Dj,Vbi,Australia,N
5362,Vip Air,None,Vpa,Slovakia,N
5363,Veteran Air,None,Vpb,Ukraine,N
5364,Vip-Avia,None,Vpv,Georgia,N
5365,Vertair,None,Vra,United Kingdom,N
5366,Volare Airlines,None,Vre,Ukraine,N
5367,Voar Lda,None,Vrl,Angola,N
5368,Vrg Linhas Aereas,Rg,Vrn,Brazil,Y
5369,Vickers Limited,None,Vsb,United Kingdom,N
5370,Visig Operaciones Aereas,None,Vsg,Spain,N
5371,Vision Airways Corporation,None,Vsn,Canada,N
5372,Voronezh Aircraft Manufacturing Society,None,Vso,Russia,N
5373,Vasp,Vp,Vsp,Brazil,Y
5374,Virign Islands Seaplane Shuttle,None,Vss,United States,N
5375,Vuelos Especializados Tollocan,None,Vtc,Mexico,N
5376,Vuelos Corporativos De Tehuacan,None,Vth,Mexico,N
5377,Vostok Airlines,None,Vtk,Russia,N
5378,Victor Tagle Larrain,None,Vtl,Chile,N
5379,Vointeh,None,Vtv,Bulgaria,N
5380,Vuelos Internos Privados Vip,None,Vur,Ecuador,N
5381,Vuela Bus,None,Vus,Mexico,N
5382,Vzlyet,None,Vzl,Russia,N
5383,Vlm Airlines,Vg,Vlm,Belgium,Y
5384,Viking Express,None,Wcy,United States,N
5385,Victoria International Airways,None,Wev,Uganda,N
5386,Volga Aviaexpress,None,Wlg,Russia,N
5387,Wdl Aviation,None,Wdl,Germany,N
5388,Wra Inc,None,Wrr,United States,N
5389,Wsi Corporation,None,Xws,United States,N
5390,Walmart Aviation,None,Cgg,United States,N
5391,Walsten Air Services,None,Was,Canada,N
5392,Walter I Linkoping,None,Got,Sweden,N
5393,Wapiti Aviation,None,Wpt,Canada,N
5394,Warbelow'S Air Ventures,None,Wav,United States,N
5395,Warwickshire Aerocentre Ltd.,None,Atx,United Kingdom,N
5396,Wasaya Airways,None,Wsg,Canada,N
5397,Wayraper,7W,None,Peru,Y
5398,Weasua Air Transport Company,None,Wtc,Liberia,N
5399,Webjet Linhas A,Wj,Web,Brazil,Y
5400,Welch Aviation,None,Tdb,United States,N
5401,Welcome Air,2W,Wlc,Austria,Y
5402,Wermlandsflyg Ab,None,Blw,Sweden,N
5403,West Africa Airlines,None,Wcb,Ghana,N
5404,West African Air Transport,None,Wtf,Senegal,N
5405,West African Airlines,None,Wsf,Benin,N
5406,West African Cargo Airlines,None,Wac,Mauritania,N
5407,West Air Luxembourg,None,Wlx,Luxembourg,N
5408,West Air Sweden,Pt,Swn,Sweden,N
5409,West Caribbean Airways,None,Wcw,Colombia,N
5410,West Caribbean Costa Rica,None,Wcr,Costa Rica,N
5411,West Coast Air,8O,None,Canada,Y
5412,West Coast Airlines,None,Wcg,Ghana,N
5413,West Coast Airways,None,Wca,Sierra Leone,N
5414,West Freugh Dteo,None,Tee,United Kingdom,N
5415,West Wind Aviation,None,Wew,Canada,N
5416,Westjet,Ws,Wja,Canada,Y
5417,Westair Aviation,None,Waa,Namibia,N
5418,Westair Cargo Airlines,None,Wsc,Cote D'Ivoire,N
5419,Westair Industries,None,Pcm,United States,N
5420,Westcoast Energy,None,Blk,Canada,N
5421,Western Air,None,Wst,Bahamas,N
5422,Western Air Couriers,None,Npc,United States,N
5423,Western Air Express,None,Wae,United States,N
5424,Western Airlines,Wa,Wal,United States,Y
5425,Western Arctic Air,None,Wal,Canada,N
5426,Western Aviators,None,Wtv,United States,N
5427,Western Express Air Lines,None,Wes,Canada,N
5428,Western Pacific Airlines,None,Kmr,United States,N
5429,Western Pacific Airservice,None,Wpa,Solomon Islands,N
5430,Westflight Aviation,None,Wsl,United Kingdom,N
5431,Westgates Airlines,None,Wsa,United States,N
5432,Westland Helicopters,None,Whe,United Kingdom,N
5433,Westpoint Air,None,Wtp,Canada,N
5434,Westward Airways,Cn,Wwd,United States,N
5435,White,None,Wht,Portugal,N
5436,White Eagle Aviation,None,Wea,Poland,N
5437,White River Air Services,None,Wra,Canada,N
5438,Whyalla Airlines,None,Wwl,Australia,N
5439,Widerøe,Wf,Wif,Norway,Y
5440,Wiggins Airways,None,Wig,United States,N
5441,Wiking Helikopter Service,None,Whs,Germany,N
5442,Wilbur'S Flight Operations,None,Wfo,United States,N
5443,Williams Air,None,Wls,United States,N
5444,Williams Grand Prix Engineering,None,Wgp,United Kingdom,N
5445,Wimbi Dira Airways,None,Wda,Democratic Republic Of Congo,N
5446,Winair,None,Wna,United States,N
5447,Wind Jet,Iv,Jet,Italy,Y
5448,Wind Spirit Air,None,Wsi,United States,N
5449,Windrose Air,None,Qga,Germany,N
5450,Windward Islands Airways International,None,Wia,Netherland,N
5451,Wings Air,Iw,Won,Indonesia,Y
5452,Wings Air Transport,None,Wat,Sudan,N
5453,Wings Airways,None,Waw,United States,N
5454,Wings Aviation,None,Wol,Guyana,N
5455,Wings Express,None,Wex,United States,N
5456,Wings Of Alaska,K5,Wak,United States,N
5457,Wings Of Lebanon Aviation,None,Wlb,Lebanon,N
5458,Winlink,None,Win,Saint Lucia,N
5459,Wisconsin Air National Guard,None,Wag,United States,N
5460,Wisman Aviation,None,Wsm,United States,N
5461,Wizz Air,W6,Wzz,Hungary,Y
5462,Wizz Air Hungary,8Z,Wvl,Bulgaria,Y
5463,Wondair On Demand Aviation,None,Wnr,Spain,N
5464,Woodgate Executive Air Charter,None,Cwy,United Kingdom,N
5465,World Airways,Wo,Woa,United States,Y
5466,World Weatherwatch,None,Xww,Canada,N
5467,World Wing Aviation,None,Wwm,Kyrgyzstan,N
5468,Worldspan,1P,None,United States,N
5469,Worldwide Air Charter Systems,None,Csw,Canada,N
5470,Worldwide Aviation Services,None,Wws,Pakistan,N
5471,Worldwide Jet Charter,None,Wwi,United States,N
5472,Wright Air Lines,None,Wrt,United States,N
5473,Wright Air Service,8V,Wrf,United States,N
5474,Wuhan Airlines,None,Cwu,China,N
5475,Wycombe Air Centre,None,Wyc,United Kingdom,N
5476,Wyoming Airlines,None,Wyg,United States,N
5479,Xl Airways France,Se,Seu,France,Y
5480,Xp Internation,None,Xps,Netherlands,N
5481,Xabre Aerolineas,None,Xab,Mexico,N
5482,Xclusive Jet Charter Limited,None,Xjc,United Kingdom,N
5483,Xerox Corporation,None,Xer,United States,N
5484,Xiamen Airlines,Mf,Cxa,China,Y
5485,Xinjiang Airlines,None,Cxj,China,N
5486,Xjet Limited,None,Xjt,United Kingdom,N
5487,Xtra Airways,Xp,Cxp,United States,N
5490,Yak-Service,None,Aky,Russia,N
5491,Yakolev,None,Yak,Russia,N
5492,Yamal Airlines,Yl,Llm,Russia,Y
5493,Yana Airlines,None,Cyg,Cambodia,N
5494,Yangtze River Express,Y8,Yzr,China,N
5495,Yellow Wings Air Services,None,Elw,Kenya,N
5496,Yemenia,Iy,Iye,Yemen,Y
5497,Yerevan-Avia,None,Erv,Armenia,N
5498,Young Flying Service,None,Yfs,United States,N
5499,Yuhi Air Lines,None,Ayu,Japan,N
5500,Yuzhnaya Aircompany,None,Ugn,Kazakhstan,N
5501,Yuzhmashavia,None,Umk,Ukraine,Y
5504,Z-Avia,None,Rzv,Armenia,N
5505,Zagros Airlines,None,Izg,Iran,N
5506,Zaire Aero Service,None,Zai,Democratic Republic Of Congo,N
5507,Zairean Airlines,None,Zar,Democratic Republic Of Congo,N
